tile_path,label_id,label_name,video_id,frame_idx,x,y,tile
tiles/dirty_highway_dirty_highway7__f000708__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway7,708,224,224,224
tiles/dirty_highway_dirty_highway1__f000168__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway1,168,448,224,224
tiles/dirty_sector_dirty_sector7__f003654__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,3654,224,224,224
tiles/dirty_highway_dirty_highway1__f000156__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway1,156,448,224,224
tiles/clean_highway_clean_highway7__f000426__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway7,426,224,224,224
tiles/clean_highway_clean_highway1__f000324__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway1,324,448,224,224
tiles/dirty_sector_dirty_sector8__f000102__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector8,102,224,224,224
tiles/dirty_highway_dirty_highway3__f002376__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway3,2376,224,224,224
tiles/dirty_highway_dirty_highway6__f001074__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway6,1074,448,224,224
tiles/dirty_sector_dirty_sector9__f000954__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,954,224,224,224
tiles/dirty_highway_dirty_highway4__f000018__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway4,18,224,224,224
tiles/dirty_highway_dirty_highway7__f000252__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway7,252,224,224,224
tiles/dirty_sector_dirty_sector1__f000324__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector1,324,448,224,224
tiles/dirty_sector_dirty_sector9__f001410__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,1410,224,224,224
tiles/clean_highway_clean_highway5__f001746__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway5,1746,224,224,224
tiles/clean_highway_clean_highway7__f000714__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway7,714,448,224,224
tiles/dirty_sector_dirty_sector7__f003558__x0448_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector7,3558,448,224,224
tiles/dirty_highway_dirty_highway11__f000390__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway11,390,448,224,224
tiles/dirty_highway_dirty_highway8__f000396__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway8,396,224,224,224
tiles/dirty_sector_dirty_sector2__f001812__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector2,1812,448,224,224
tiles/clean_highway_clean_highway5__f000930__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway5,930,448,224,224
tiles/dirty_highway_dirty_highway7__f000264__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway7,264,448,224,224
tiles/clean_highway_clean_highway1__f000714__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway1,714,224,224,224
tiles/dirty_highway_dirty_highway3__f002340__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway3,2340,448,224,224
tiles/clean_highway_clean_highway5__f001044__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway5,1044,224,224,224
tiles/clean_highway_clean_highway6__f000840__x0448_y0224.jpg,1.0,unclean,clean_highway_clean_highway6,840,448,224,224
tiles/clean_highway_clean_highway11__f000405__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway11,405,224,224,224
tiles/dirty_sector_dirty_sector7__f006414__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,6414,448,224,224
tiles/dirty_sector_dirty_sector1__f000714__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector1,714,224,224,224
tiles/dirty_highway_dirty_highway1__f000186__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway1,186,224,224,224
tiles/dirty_highway_dirty_highway3__f001638__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway3,1638,224,224,224
tiles/clean_highway_clean_highway5__f000906__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway5,906,224,224,224
tiles/dirty_sector_dirty_sector2__f001824__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,1824,224,224,224
tiles/dirty_highway_dirty_highway11__f000474__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway11,474,448,224,224
tiles/dirty_highway_dirty_highway2__f000420__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway2,420,448,224,224
tiles/dirty_highway_dirty_highway7__f000168__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway7,168,224,224,224
tiles/dirty_highway_dirty_highway8__f000472__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway8,472,224,224,224
tiles/dirty_sector_dirty_sector7__f006726__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,6726,224,224,224
tiles/dirty_sector_dirty_sector9__f000984__x0448_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,984,448,224,224
tiles/dirty_highway_dirty_highway6__f001776__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway6,1776,448,224,224
tiles/clean_highway_clean_highway2__f001824__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway2,1824,224,224,224
tiles/clean_highway_clean_highway9__f001020__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway9,1020,448,224,224
tiles/dirty_sector_dirty_sector2__f000180__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,180,224,224,224
tiles/dirty_sector_dirty_sector4__f000150__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector4,150,224,224,224
tiles/dirty_highway_dirty_highway6__f000030__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway6,30,448,224,224
tiles/clean_highway_clean_highway2__f001512__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway2,1512,448,224,224
tiles/dirty_highway_dirty_highway4__f001062__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway4,1062,224,224,224
tiles/clean_highway_clean_highway7__f001788__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway7,1788,448,224,224
tiles/dirty_sector_dirty_sector2__f001512__x0448_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,1512,448,224,224
tiles/dirty_highway_dirty_highway4__f001464__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway4,1464,224,224,224
tiles/dirty_sector_dirty_sector7__f007458__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,7458,224,224,224
tiles/dirty_highway_dirty_highway10__f000114__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway10,114,224,224,224
tiles/dirty_highway_dirty_highway5__f000642__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway5,642,448,224,224
tiles/clean_highway_clean_highway7__f001356__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway7,1356,448,224,224
tiles/dirty_highway_dirty_highway9__f000618__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway9,618,224,224,224
tiles/dirty_highway_dirty_highway10__f000423__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway10,423,448,224,224
tiles/dirty_sector_dirty_sector7__f004518__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,4518,448,224,224
tiles/dirty_sector_dirty_sector4__f001524__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector4,1524,448,224,224
tiles/clean_highway_clean_highway2__f001620__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway2,1620,224,224,224
tiles/dirty_sector_dirty_sector7__f007086__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,7086,224,224,224
tiles/clean_highway_clean_highway6__f000775__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,775,224,224,224
tiles/dirty_sector_dirty_sector2__f001620__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,1620,224,224,224
tiles/clean_highway_clean_highway5__f000702__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway5,702,224,224,224
tiles/clean_highway_clean_highway1__f001368__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway1,1368,224,224,224
tiles/dirty_highway_dirty_highway4__f001452__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway4,1452,448,224,224
tiles/dirty_sector_dirty_sector2__f001524__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,1524,224,224,224
tiles/clean_highway_clean_highway5__f000438__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway5,438,224,224,224
tiles/dirty_highway_dirty_highway5__f000198__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway5,198,448,224,224
tiles/dirty_sector_dirty_sector1__f001368__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector1,1368,224,224,224
tiles/dirty_sector_dirty_sector2__f001122__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector2,1122,224,224,224
tiles/clean_highway_clean_highway9__f000750__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway9,750,224,224,224
tiles/clean_highway_clean_highway2__f001524__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway2,1524,224,224,224
tiles/dirty_highway_dirty_highway2__f001062__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway2,1062,448,224,224
tiles/dirty_sector_dirty_sector9__f000462__x0448_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,462,448,224,224
tiles/clean_highway_clean_highway6__f000540__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,540,448,224,224
tiles/clean_highway_clean_highway6__f000345__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,345,448,224,224
tiles/dirty_sector_dirty_sector7__f002112__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,2112,224,224,224
tiles/dirty_sector_dirty_sector4__f001512__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector4,1512,224,224,224
tiles/clean_highway_clean_highway1__f000252__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway1,252,448,224,224
tiles/dirty_sector_dirty_sector2__f000420__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector2,420,448,224,224
tiles/clean_highway_clean_highway6__f001370__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,1370,448,224,224
tiles/dirty_sector_dirty_sector7__f005718__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector7,5718,224,224,224
tiles/clean_highway_clean_highway1__f000186__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway1,186,224,224,224
tiles/dirty_highway_dirty_highway3__f001398__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway3,1398,448,224,224
tiles/clean_highway_clean_highway1__f000654__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway1,654,448,224,224
tiles/clean_highway_clean_highway7__f000168__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway7,168,224,224,224
tiles/dirty_highway_dirty_highway4__f000150__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway4,150,224,224,224
tiles/clean_highway_clean_highway6__f000900__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,900,224,224,224
tiles/dirty_sector_dirty_sector7__f000264__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,264,448,224,224
tiles/dirty_highway_dirty_highway3__f000930__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway3,930,224,224,224
tiles/dirty_sector_dirty_sector7__f000588__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector7,588,224,224,224
tiles/dirty_highway_dirty_highway6__f001608__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway6,1608,224,224,224
tiles/clean_highway_clean_highway6__f001195__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,1195,448,224,224
tiles/dirty_sector_dirty_sector1__f000558__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector1,558,224,224,224
tiles/clean_highway_clean_highway7__f000264__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway7,264,448,224,224
tiles/dirty_highway_dirty_highway4__f001812__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway4,1812,224,224,224
tiles/clean_highway_clean_highway5__f001236__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway5,1236,224,224,224
tiles/dirty_highway_dirty_highway11__f000534__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway11,534,224,224,224
tiles/dirty_highway_dirty_highway3__f001746__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway3,1746,448,224,224
tiles/dirty_highway_dirty_highway11__f000630__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway11,630,224,224,224
tiles/clean_highway_clean_highway6__f001145__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway6,1145,224,224,224
tiles/clean_highway_clean_highway9__f002028__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway9,2028,224,224,224
tiles/dirty_sector_dirty_sector8__f000042__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector8,42,448,224,224
tiles/dirty_highway_dirty_highway6__f001134__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway6,1134,224,224,224
tiles/dirty_highway_dirty_highway8__f000608__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway8,608,448,224,224
tiles/dirty_sector_dirty_sector1__f000264__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector1,264,224,224,224
tiles/dirty_highway_dirty_highway3__f001044__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway3,1044,448,224,224
tiles/clean_highway_clean_highway1__f000588__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway1,588,448,224,224
tiles/dirty_highway_dirty_highway6__f000876__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway6,876,224,224,224
tiles/dirty_sector_dirty_sector4__f000420__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector4,420,224,224,224
tiles/clean_highway_clean_highway5__f001200__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway5,1200,448,224,224
tiles/dirty_sector_dirty_sector1__f000156__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector1,156,448,224,224
tiles/dirty_sector_dirty_sector7__f000654__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,654,224,224,224
tiles/clean_highway_clean_highway1__f000282__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway1,282,224,224,224
tiles/dirty_sector_dirty_sector1__f000684__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector1,684,224,224,224
tiles/dirty_sector_dirty_sector7__f000186__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,186,448,224,224
tiles/clean_highway_clean_highway7__f000252__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway7,252,224,224,224
tiles/dirty_highway_dirty_highway7__f000426__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway7,426,224,224,224
tiles/dirty_highway_dirty_highway9__f000462__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway9,462,448,224,224
tiles/dirty_highway_dirty_highway3__f001992__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway3,1992,224,224,224
tiles/dirty_sector_dirty_sector7__f007116__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,7116,224,224,224
tiles/clean_highway_clean_highway5__f000294__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway5,294,224,224,224
tiles/clean_highway_clean_highway9__f000216__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway9,216,448,224,224
tiles/dirty_highway_dirty_highway11__f000834__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway11,834,224,224,224
tiles/dirty_highway_dirty_highway10__f000261__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway10,261,224,224,224
tiles/dirty_highway_dirty_highway10__f000084__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway10,84,224,224,224
tiles/dirty_highway_dirty_highway9__f000750__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway9,750,224,224,224
tiles/dirty_sector_dirty_sector2__f001350__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,1350,224,224,224
tiles/dirty_highway_dirty_highway2__f001122__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway2,1122,224,224,224
tiles/clean_highway_clean_highway2__f001350__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway2,1350,224,224,224
tiles/dirty_highway_dirty_highway7__f001386__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway7,1386,224,224,224
tiles/dirty_highway_dirty_highway5__f000438__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway5,438,224,224,224
tiles/dirty_sector_dirty_sector6__f000006__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector6,6,224,224,224
tiles/dirty_highway_dirty_highway9__f000687__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway9,687,448,224,224
tiles/dirty_highway_dirty_highway10__f000153__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway10,153,448,224,224
tiles/dirty_highway_dirty_highway8__f000804__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway8,804,224,224,224
tiles/clean_highway_clean_highway11__f002140__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway11,2140,224,224,224
tiles/dirty_sector_dirty_sector1__f001626__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector1,1626,224,224,224
tiles/clean_highway_clean_highway11__f000895__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway11,895,224,224,224
tiles/dirty_sector_dirty_sector2__f001452__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector2,1452,224,224,224
tiles/dirty_sector_dirty_sector4__f001350__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector4,1350,448,224,224
tiles/clean_highway_clean_highway5__f000570__x0224_y0224.jpg,0.0,clean,clean_highway_clean_highway5,570,224,224,224
tiles/dirty_highway_dirty_highway3__f000000__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway3,0,448,224,224
tiles/dirty_sector_dirty_sector7__f002082__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector7,2082,224,224,224
tiles/dirty_highway_dirty_highway10__f000054__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway10,54,448,224,224
tiles/dirty_highway_dirty_highway7__f001356__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway7,1356,448,224,224
tiles/dirty_highway_dirty_highway10__f000183__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway10,183,224,224,224
tiles/dirty_highway_dirty_highway9__f000657__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway9,657,224,224,224
tiles/dirty_highway_dirty_highway11__f001674__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway11,1674,224,224,224
tiles/dirty_sector_dirty_sector7__f007614__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,7614,224,224,224
tiles/dirty_highway_dirty_highway10__f000165__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway10,165,224,224,224
tiles/dirty_sector_dirty_sector6__f000030__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector6,30,448,224,224
tiles/clean_highway_clean_highway6__f000635__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway6,635,448,224,224
tiles/dirty_sector_dirty_sector4__f001062__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector4,1062,224,224,224
tiles/dirty_highway_dirty_highway9__f000360__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway9,360,448,224,224
tiles/clean_highway_clean_highway5__f000642__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway5,642,448,224,224
tiles/dirty_highway_dirty_highway11__f001578__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway11,1578,448,224,224
tiles/clean_highway_clean_highway1__f000888__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway1,888,448,224,224
tiles/dirty_highway_dirty_highway5__f000036__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway5,36,448,224,224
tiles/dirty_sector_dirty_sector6__f000408__x0448_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector6,408,448,224,224
tiles/dirty_sector_dirty_sector4__f001506__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector4,1506,224,224,224
tiles/clean_highway_clean_highway11__f002515__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway11,2515,448,224,224
tiles/dirty_sector_dirty_sector7__f005898__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector7,5898,224,224,224
tiles/clean_highway_clean_highway1__f001476__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway1,1476,448,224,224
tiles/clean_highway_clean_highway6__f000680__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway6,680,224,224,224
tiles/dirty_highway_dirty_highway8__f000980__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway8,980,224,224,224
tiles/dirty_highway_dirty_highway10__f000204__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway10,204,224,224,224
tiles/clean_highway_clean_highway6__f000085__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway6,85,224,224,224
tiles/clean_highway_clean_highway11__f002310__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway11,2310,448,224,224
tiles/dirty_highway_dirty_highway7__f001500__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway7,1500,224,224,224
tiles/dirty_sector_dirty_sector2__f002076__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector2,2076,448,224,224
tiles/dirty_sector_dirty_sector9__f000342__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,342,224,224,224
tiles/clean_highway_clean_highway11__f000820__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway11,820,448,224,224
tiles/dirty_sector_dirty_sector7__f001392__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,1392,224,224,224
tiles/dirty_highway_dirty_highway6__f000012__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway6,12,224,224,224
tiles/dirty_sector_dirty_sector2__f001530__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector2,1530,224,224,224
tiles/dirty_sector_dirty_sector9__f000744__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,744,224,224,224
tiles/dirty_highway_dirty_highway3__f000162__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway3,162,448,224,224
tiles/clean_highway_clean_highway9__f000342__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway9,342,224,224,224
tiles/dirty_highway_dirty_highway10__f000108__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway10,108,448,224,224
tiles/clean_highway_clean_highway11__f001455__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway11,1455,224,224,224
tiles/dirty_highway_dirty_highway6__f000414__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway6,414,224,224,224
tiles/dirty_highway_dirty_highway7__f001632__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway7,1632,448,224,224
tiles/dirty_highway_dirty_highway11__f000960__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway11,960,448,224,224
tiles/clean_highway_clean_highway7__f001392__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway7,1392,224,224,224
tiles/dirty_highway_dirty_highway7__f001536__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway7,1536,448,224,224
tiles/dirty_sector_dirty_sector2__f002040__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,2040,224,224,224
tiles/dirty_highway_dirty_highway11__f001014__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway11,1014,224,224,224
tiles/dirty_highway_dirty_highway5__f000564__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway5,564,224,224,224
tiles/dirty_highway_dirty_highway9__f000009__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway9,9,224,224,224
tiles/clean_highway_clean_highway9__f002844__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway9,2844,448,224,224
tiles/dirty_highway_dirty_highway5__f000162__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway5,162,224,224,224
tiles/dirty_highway_dirty_highway8__f000988__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway8,988,448,224,224
tiles/dirty_highway_dirty_highway4__f001344__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway4,1344,448,224,224
tiles/dirty_highway_dirty_highway9__f000138__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway9,138,448,224,224
tiles/dirty_highway_dirty_highway4__f001470__x0224_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway4,1470,224,224,224
tiles/dirty_sector_dirty_sector7__f004206__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,4206,224,224,224
tiles/dirty_highway_dirty_highway6__f001980__x0448_y0224.jpg,2.0,ignore,dirty_highway_dirty_highway6,1980,448,224,224
tiles/dirty_sector_dirty_sector9__f000498__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector9,498,224,224,224
tiles/dirty_sector_dirty_sector1__f001374__x0448_y0224.jpg,0.0,clean,dirty_sector_dirty_sector1,1374,448,224,224
tiles/dirty_sector_dirty_sector4__f001602__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector4,1602,224,224,224
tiles/dirty_sector_dirty_sector7__f002202__x0224_y0224.jpg,0.0,clean,dirty_sector_dirty_sector7,2202,224,224,224
tiles/dirty_highway_dirty_highway5__f000582__x0224_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway5,582,224,224,224
tiles/clean_highway_clean_highway6__f000055__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway6,55,448,224,224
tiles/clean_highway_clean_highway9__f002640__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway9,2640,448,224,224
tiles/dirty_sector_dirty_sector1__f000432__x0448_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector1,432,448,224,224
tiles/dirty_sector_dirty_sector7__f005178__x0224_y0224.jpg,2.0,ignore,dirty_sector_dirty_sector7,5178,224,224,224
tiles/dirty_highway_dirty_highway11__f000066__x0448_y0224.jpg,1.0,unclean,dirty_highway_dirty_highway11,66,448,224,224
tiles/clean_highway_clean_highway11__f000520__x0448_y0224.jpg,0.0,clean,clean_highway_clean_highway11,520,448,224,224
tiles/clean_highway_clean_highway7__f000708__x0224_y0224.jpg,1.0,unclean,clean_highway_clean_highway7,708,224,224,224
tiles/dirty_highway_dirty_highway8__f000060__x0224_y0224.jpg,0.0,clean,dirty_highway_dirty_highway8,60,224,224,224
tiles/clean_highway_clean_highway5__f000912__x0224_y0224.jpg,2.0,ignore,clean_highway_clean_highway5,912,224,224,224
tiles/dirty_sector_dirty_sector2__f001830__x0224_y0224.jpg,1.0,unclean,dirty_sector_dirty_sector2,1830,224,224,224
tiles/clean_highway_clean_highway9__f000990__x0448_y0224.jpg,2.0,ignore,clean_highway_clean_highway9,990,448,224,224
tiles/dirty_highway_dirty_highway7__f000690__x0448_y0224.jpg,0.0,clean,dirty_highway_dirty_highway7,690,448,224,224
